,tweet_id,viewpoint,incivility
1253670524519055363,1253670524519055363,L1,1.0
1253726163903578115,1253726163903578115,L1,0.0
1253661164086661121,1253661164086661121,L1,0.0
1253728672219041793,1253728672219041793,L1,1.0
1253653304367812609,1253653304367812609,L1,1.0
1253738108039790592,1253738108039790592,L1,1.0
1253745443596431361,1253745443596431361,L1,0.0
1253812147328552962,1253812147328552962,L1,1.0
1253910191067652096,1253910191067652096,L1,0.0
1253668848039071745,1253668848039071745,L1,0.0
1253756217203273730,1253756217203273730,L1,0.0
1253726997416742912,1253726997416742912,L1,1.0
1253654141597093894,1253654141597093894,L1,0.0
1255596995990835200,1255596995990835200,L1,0.0
1255908672527642624,1255908672527642624,L1,0.0
1255796530960883712,1255796530960883712,L1,1.0
1255667996690993159,1255667996690993159,L1,0.0
1256720591521845248,1256720591521845248,L1,1.0
1255836055485337601,1255836055485337601,L1,0.0
1255870453865787392,1255870453865787392,L1,0.0
1255638278528786432,1255638278528786432,L1,0.0
1255281863691841537,1255281863691841537,L4,1.0
1255609334802853895,1255609334802853895,L1,0.0
1255611207983267840,1255611207983267840,L1,0.0
1255644797727096832,1255644797727096832,L1,0.0
1255284511300038657,1255284511300038657,L1,0.0
1255600674894725121,1255600674894725121,L1,0.0
1255600510016446464,1255600510016446464,L1,0.0
1255458534680133632,1255458534680133632,L1,1.0
1255634673759391744,1255634673759391744,L1,0.0
1255686101928419328,1255686101928419328,L1,1.0
1255663780102418432,1255663780102418432,L1,0.0
1255602507700633607,1255602507700633607,L1,1.0
1255636768709361664,1255636768709361664,L1,0.0
1255598307566632962,1255598307566632962,L1,0.0
1255471274542891015,1255471274542891015,L1,0.0
1255935897838604289,1255935897838604289,L1,1.0
1255748491105767424,1255748491105767424,L1,0.0
1255878626639298566,1255878626639298566,L1,0.0
1255705122358755329,1255705122358755329,L1,0.0
1255697972676845569,1255697972676845569,L1,0.0
1255614068074917893,1255614068074917893,L1,0.0
1255697649069686786,1255697649069686786,L1,0.0
1255252412857802752,1255252412857802752,L1,0.0
1255646929209356288,1255646929209356288,L1,0.0
1255613420763676672,1255613420763676672,L1,0.0
1255741066193453057,1255741066193453057,L1,1.0
1255642555536072706,1255642555536072706,L3,0.0
1255685869442220033,1255685869442220033,L1,0.0
1255609735493177350,1255609735493177350,L1,0.0
1255469277962014722,1255469277962014722,L1,1.0
1255291200933965825,1255291200933965825,L1,0.0
1256039714563424266,1256039714563424266,L1,0.0
1255681915316850688,1255681915316850688,L1,0.0
1256024439264882689,1256024439264882689,L1,1.0
1255668904850006021,1255668904850006021,L1,0.0
1255594914731171840,1255594914731171840,L1,1.0
1255468387117006850,1255468387117006850,L3,0.0
1255680660716630016,1255680660716630016,L1,0.0
1255646351691378688,1255646351691378688,L1,0.0
1255963459231023115,1255963459231023115,L1,0.0
1255363857440288768,1255363857440288768,L4,1.0
1255857902281199621,1255857902281199621,L1,1.0
1255663852236075009,1255663852236075009,L1,0.0
1255716120570368002,1255716120570368002,L1,0.0
1255621299688419330,1255621299688419330,L1,0.0
1255291925797666816,1255291925797666816,L1,1.0
1255593646222487552,1255593646222487552,L1,0.0
1255623693255901184,1255623693255901184,L1,0.0
1255619257288687617,1255619257288687617,L1,0.0
1255578067910553600,1255578067910553600,L1,0.0
1255590930616221696,1255590930616221696,L1,0.0
1255684532906463233,1255684532906463233,L1,0.0
1259976374347055104,1259976374347055104,L1,0.0
1258313672402726912,1258313672402726912,L2,0.0
1260988038232104964,1260988038232104964,L1,0.0
1256063662634217473,1256063662634217473,L1,0.0
1261576602825027586,1261576602825027586,L1,1.0
1255428646644396032,1255428646644396032,L2,0.0
1259376157763358722,1259376157763358722,L1,0.0
1292158437753851905,1292158437753851905,L2,0.0
1267146357585981445,1267146357585981445,L1,1.0
1258085709677654016,1258085709677654016,L1,0.0
1255169743360835587,1255169743360835587,L2,0.0
1257732785709748224,1257732785709748224,L1,0.0
1276593391736778757,1276593391736778757,L2,1.0
1259976240372604930,1259976240372604930,L1,0.0
1259981427749220352,1259981427749220352,L1,0.0
1268993276503371776,1268993276503371776,L2,0.0
1454786771426811904,1454786771426811904,L3,0.0
1258312914722680832,1258312914722680832,L1,0.0
1255218833561878530,1255218833561878530,L2,0.0
1384990509211455490,1384990509211455490,L1,0.0
1260987653543133189,1260987653543133189,L1,0.0
1258649906035724289,1258649906035724289,L1,0.0
1261547689910640641,1261547689910640641,L1,0.0
1255271216992202755,1255271216992202755,L1,0.0
1260216143819702278,1260216143819702278,L1,1.0
1260987730013667330,1260987730013667330,L1,0.0
1277285902235119617,1277285902235119617,L2,0.0
1276592123588915201,1276592123588915201,L2,0.0
1255396471102414849,1255396471102414849,L1,0.0
1454833477233242113,1454833477233242113,L1,0.0
1257705594712096768,1257705594712096768,L1,0.0
1255422120982609920,1255422120982609920,L2,1.0
1260880266408542209,1260880266408542209,L1,0.0
1257725671977168896,1257725671977168896,L1,0.0
1268994050876735488,1268994050876735488,L2,0.0
1260987195889942530,1260987195889942530,L1,0.0
1257733606358695936,1257733606358695936,L1,0.0
1255208863256784897,1255208863256784897,L2,0.0
1261913275723329536,1261913275723329536,L1,0.0
1255282345491542016,1255282345491542016,L3,1.0
1428798360769728524,1428798360769728524,L4,0.0
1255312787271753728,1255312787271753728,L1,0.0
1258811571184324609,1258811571184324609,L1,0.0
1255629823080349696,1255629823080349696,L1,0.0
1255875115906068480,1255875115906068480,L1,1.0
1257734262213750786,1257734262213750786,L2,0.0
1257707448598532096,1257707448598532096,L1,1.0
1255303625783590914,1255303625783590914,L1,1.0
1255508998117359618,1255508998117359618,L1,0.0
1255909772676775936,1255909772676775936,L4,0.0
1255627665589100545,1255627665589100545,L1,0.0
1255303220156608512,1255303220156608512,L1,1.0
1273766900900794368,1273766900900794368,L1,0.0
1255282492577329153,1255282492577329153,L1,1.0
1256161296715841536,1256161296715841536,L1,0.0
1255468136461209601,1255468136461209601,L2,0.0
1255281459545485313,1255281459545485313,L1,0.0
1255325393265049605,1255325393265049605,L1,0.0
1256058650046672898,1256058650046672898,L3,0.0
1257671875662151682,1257671875662151682,L1,0.0
1255465452366692354,1255465452366692354,L1,1.0
1256667096831885312,1256667096831885312,L1,0.0
1255297570173263872,1255297570173263872,L4,1.0
1255503397098315777,1255503397098315777,L1,0.0
1255291828536070147,1255291828536070147,L1,0.0
1255302561902592000,1255302561902592000,L3,0.0
1428804777144725507,1428804777144725507,L2,0.0
1257778263029542912,1257778263029542912,L2,0.0
1255508843628560384,1255508843628560384,L1,0.0
1256164768811036672,1256164768811036672,L1,0.0
1255465105103507457,1255465105103507457,L1,0.0
1255436498717085699,1255436498717085699,L2,0.0
1255874796321038336,1255874796321038336,L4,1.0
1255531206524928005,1255531206524928005,L1,1.0
1255286851755278337,1255286851755278337,L2,0.0
1255305327332950016,1255305327332950016,L1,0.0
1255284135003918336,1255284135003918336,L1,1.0
1255279921544540163,1255279921544540163,L4,0.0
1266095793401978886,1266095793401978886,L1,0.0
1255910566314426369,1255910566314426369,L2,0.0
1255735809556307969,1255735809556307969,L1,0.0
1255365388566659075,1255365388566659075,L3,1.0
1256325667769036804,1256325667769036804,L2,0.0
1255951101825658882,1255951101825658882,L1,0.0
1255258817090158593,1255258817090158593,L1,0.0
1255500282357784576,1255500282357784576,L1,0.0
1255277149810044929,1255277149810044929,L1,0.0
1255261511808962562,1255261511808962562,L1,0.0
1255265484485820421,1255265484485820421,L1,0.0
1255271762159427590,1255271762159427590,L1,0.0
1255260030682759168,1255260030682759168,L1,1.0
1255309046036430848,1255309046036430848,L1,0.0
1255257425021751296,1255257425021751296,L4,1.0
1255281970235441152,1255281970235441152,L1,0.0
1255294847289888768,1255294847289888768,L1,0.0
1255337470671106050,1255337470671106050,L1,0.0
1255258708415782914,1255258708415782914,L1,1.0
1255257809681371143,1255257809681371143,L1,0.0
1255269782221459456,1255269782221459456,L1,0.0
1255287519496855554,1255287519496855554,L2,0.0
1255257556139859970,1255257556139859970,L1,0.0
1255497373205385220,1255497373205385220,L1,0.0
1255168306010619904,1255168306010619904,L1,0.0
1255167148256890881,1255167148256890881,L1,0.0
1255170277425610752,1255170277425610752,L2,0.0
1255167619436552202,1255167619436552202,L1,0.0
1255172324690669569,1255172324690669569,L1,0.0
1255345318373269505,1255345318373269505,L1,0.0
1255629002162663424,1255629002162663424,L1,0.0
1257126907918913536,1257126907918913536,L1,1.0
1255669923616972800,1255669923616972800,L1,1.0
1255361052218404864,1255361052218404864,L1,0.0
1255438896177053698,1255438896177053698,L1,0.0
1255504977256202244,1255504977256202244,L1,1.0
1255486075381972992,1255486075381972992,L1,0.0
1255389126192435201,1255389126192435201,L1,0.0
1255330006257012736,1255330006257012736,L1,1.0
1255465009523691526,1255465009523691526,L1,0.0
1255867698279522306,1255867698279522306,L1,0.0
1255407249981345792,1255407249981345792,L1,0.0
1255425144421564417,1255425144421564417,L1,1.0
1255478409846820866,1255478409846820866,L1,0.0
1255340140240699394,1255340140240699394,L1,0.0
1255670476191477760,1255670476191477760,L1,0.0
1255344906320654336,1255344906320654336,L1,0.0
1256756537999024128,1256756537999024128,L1,1.0
1255330469312372736,1255330469312372736,L1,0.0
1254496798883876869,1254496798883876869,L1,0.0
1256024357505204225,1256024357505204225,L1,0.0
1255355106821910531,1255355106821910531,L1,0.0
1255441074157498370,1255441074157498370,L1,0.0
1255569270915940354,1255569270915940354,L1,0.0
1255477379998375936,1255477379998375936,L1,0.0
1255518006547013638,1255518006547013638,L1,0.0
1255432513239080962,1255432513239080962,L1,0.0
1255501932204081154,1255501932204081154,L1,0.0
1255275077521809408,1255275077521809408,L4,1.0
1255506776016986120,1255506776016986120,L1,0.0
1255276758347194369,1255276758347194369,L1,1.0
1255329521278083073,1255329521278083073,L1,0.0
1255332310569963520,1255332310569963520,L1,0.0
1255371056094818305,1255371056094818305,L1,1.0
1256684489947746304,1256684489947746304,L1,0.0
1255523298328424449,1255523298328424449,L1,1.0
1255380383954280456,1255380383954280456,L1,1.0
1255418400211427328,1255418400211427328,L4,1.0
1255306000502083588,1255306000502083588,L1,1.0
1255517142516142080,1255517142516142080,L1,0.0
1255433041306161160,1255433041306161160,L1,1.0
1255487752596004871,1255487752596004871,L1,1.0
1255467028263165952,1255467028263165952,L1,0.0
1255346060693770240,1255346060693770240,L1,1.0
1255670704734908417,1255670704734908417,L1,1.0
1255366883144015872,1255366883144015872,L1,1.0
1255286571001053191,1255286571001053191,L1,0.0
1255350370366369793,1255350370366369793,L1,0.0
1257716556311801856,1257716556311801856,L3,0.0
1255552697706713089,1255552697706713089,L1,0.0
1255378529526652935,1255378529526652935,L1,1.0
1255350334295363585,1255350334295363585,L1,0.0
1255323391239892995,1255323391239892995,L1,0.0
1255454975620153344,1255454975620153344,L1,0.0
1255337746924797952,1255337746924797952,L3,0.0
1255629247235973137,1255629247235973137,L1,0.0
1255351942513131520,1255351942513131520,L1,1.0
1255320411857977345,1255320411857977345,L3,0.0
1255466748045910016,1255466748045910016,L1,1.0
1255360791223681026,1255360791223681026,L1,0.0
1255313319755427843,1255313319755427843,L3,0.0
1255564248337444864,1255564248337444864,L1,0.0
1255501467680673794,1255501467680673794,L3,1.0
1255439266278187010,1255439266278187010,L3,1.0
1255432828218728448,1255432828218728448,L1,0.0
1255545515955163136,1255545515955163136,L1,0.0
1255469775909785600,1255469775909785600,L1,1.0
1255335767527882754,1255335767527882754,L2,0.0
1255608854429171714,1255608854429171714,L1,0.0
1255316534714609664,1255316534714609664,L1,1.0
1255353771531677701,1255353771531677701,L1,0.0
1255434678707924992,1255434678707924992,L2,0.0
1255461397498126338,1255461397498126338,L1,0.0
1255315331763052547,1255315331763052547,L1,0.0
1255327553977548801,1255327553977548801,L1,0.0
1255534920224501760,1255534920224501760,L3,0.0
1255322613569802245,1255322613569802245,L1,0.0
1255474058591907842,1255474058591907842,L1,0.0
1255527964785213443,1255527964785213443,L1,0.0
1255310881791127554,1255310881791127554,L1,0.0
1255872802999218177,1255872802999218177,L1,0.0
1255309613437779974,1255309613437779974,L2,0.0
1255677797969756160,1255677797969756160,L1,0.0
1255349962545737728,1255349962545737728,L1,1.0
1255320650572607493,1255320650572607493,L1,0.0
1255413900805365761,1255413900805365761,L1,0.0
1255263084257652737,1255263084257652737,L2,0.0
1255600823108808706,1255600823108808706,L3,0.0
1255449808007041024,1255449808007041024,L1,1.0
1255338923749969923,1255338923749969923,L2,0.0
1255366261330137095,1255366261330137095,L2,0.0
1255319813582454784,1255319813582454784,L1,1.0
1255315584683782144,1255315584683782144,L1,1.0
1255456108648583168,1255456108648583168,L1,1.0
1255468890727100419,1255468890727100419,L1,0.0
1255363793108041728,1255363793108041728,L2,0.0
1255336171305140225,1255336171305140225,L1,0.0
1255357525458812930,1255357525458812930,L4,0.0
1255345992494350338,1255345992494350338,L1,0.0
1255340820330352642,1255340820330352642,L4,0.0
1255349155633025025,1255349155633025025,L2,0.0
1255260815386689536,1255260815386689536,L2,0.0
1255282513594982407,1255282513594982407,L1,0.0
1255346179250028546,1255346179250028546,L1,0.0
1255345341223837696,1255345341223837696,L1,0.0
1255265806776176641,1255265806776176641,L1,0.0
1255263808131604484,1255263808131604484,L1,0.0
1255282071557324800,1255282071557324800,L1,0.0
1255553585737338881,1255553585737338881,L1,0.0
1255307235271544833,1255307235271544833,L1,0.0
1255264087262584832,1255264087262584832,L1,0.0
1255346465234354176,1255346465234354176,L1,1.0
1255419638885859328,1255419638885859328,L1,0.0
1255261027589140490,1255261027589140490,L1,0.0
1255343381875699712,1255343381875699712,L1,0.0
1255284047892434944,1255284047892434944,L1,1.0
1255283417505284097,1255283417505284097,L1,0.0
1255262369032396800,1255262369032396800,L4,0.0
1255261294409678849,1255261294409678849,L2,0.0
1255278390183104513,1255278390183104513,L4,0.0
1255340673647226884,1255340673647226884,L1,0.0
1255263943687376896,1255263943687376896,L1,0.0
1255331443519168513,1255331443519168513,L1,0.0
1255282743107358721,1255282743107358721,L1,0.0
1255265709896196097,1255265709896196097,L2,1.0
1255491357306691589,1255491357306691589,L1,0.0
1255342420017000450,1255342420017000450,L1,0.0
1255340087417679872,1255340087417679872,L1,0.0
1255284573480640512,1255284573480640512,L1,0.0
1255267657454149632,1255267657454149632,L2,0.0
1255269224467116039,1255269224467116039,L1,1.0
1255261763672707072,1255261763672707072,L1,1.0
1255275330430029824,1255275330430029824,L4,1.0
1255281812705808384,1255281812705808384,L1,0.0
1263651264468058112,1263651264468058112,L1,0.0
1260420445121191945,1260420445121191945,L1,0.0
1259538077871210496,1259538077871210496,L1,0.0
1255285672535101440,1255285672535101440,L2,0.0
1258776209187618817,1258776209187618817,L1,0.0
1258542347547107328,1258542347547107328,L1,0.0
1256661215029460992,1256661215029460992,L1,0.0
1248816863582265344,1248816863582265344,L1,0.0
1245475334260232193,1245475334260232193,L1,0.0
1257092283930939393,1257092283930939393,L1,0.0
1259647343932178432,1259647343932178432,L1,0.0
1249691018422824964,1249691018422824964,L1,0.0
1255664760558948353,1255664760558948353,L1,1.0
1258582275995942912,1258582275995942912,L1,0.0
1247353846374043654,1247353846374043654,L1,1.0
1247177857442418692,1247177857442418692,L1,0.0
1247499811198287873,1247499811198287873,L1,0.0
1250662559117688832,1250662559117688832,L1,0.0
1252318738457800706,1252318738457800706,L1,0.0
1257740775816859649,1257740775816859649,L1,0.0
1258381090466791429,1258381090466791429,L2,0.0
1251199638679552002,1251199638679552002,L1,0.0
1250451528764338178,1250451528764338178,L1,0.0
1255282718352564225,1255282718352564225,L1,0.0
1261777218830839809,1261777218830839809,L1,0.0
1247425742289408000,1247425742289408000,L1,0.0
1253846691343667205,1253846691343667205,L1,0.0
1250452685570129926,1250452685570129926,L1,0.0
1251199855407640581,1251199855407640581,L1,0.0
1255285423791902722,1255285423791902722,L2,0.0
1253317021317685249,1253317021317685249,L1,0.0
1247346338955698181,1247346338955698181,L1,0.0
1255283677367599104,1255283677367599104,L2,0.0
1254483792686993409,1254483792686993409,L1,0.0
1251285066145128448,1251285066145128448,L1,0.0
1252665734884401152,1252665734884401152,L1,0.0
1263561109165965314,1263561109165965314,L1,1.0
1257755427586093058,1257755427586093058,L1,1.0
1253747160971083776,1253747160971083776,L1,0.0
1255284188724502528,1255284188724502528,L1,0.0
1255283265507864576,1255283265507864576,L1,0.0
1250197309239054346,1250197309239054346,L1,0.0
1251315083931725825,1251315083931725825,L1,0.0
1252081015033487360,1252081015033487360,L1,0.0
1247425646327992320,1247425646327992320,L1,0.0
1253046128087576576,1253046128087576576,L1,0.0
1254426392877555712,1254426392877555712,L1,0.0
1252030678285287425,1252030678285287425,L1,0.0
1250886331619827718,1250886331619827718,L1,0.0
1253418177876258817,1253418177876258817,L1,0.0
1247288943848181761,1247288943848181761,L1,0.0
1260368300942516224,1260368300942516224,L1,0.0
1251775971255914496,1251775971255914496,L1,0.0
1247274670807756805,1247274670807756805,L1,0.0
1255509004433928193,1255509004433928193,L1,1.0
1255578329329160195,1255578329329160195,L3,0.0
1255326131852623873,1255326131852623873,L1,0.0
1255283503564021760,1255283503564021760,L1,0.0
1255473411582820356,1255473411582820356,L1,0.0
1255336776622919680,1255336776622919680,L1,1.0
1255268343747088385,1255268343747088385,L1,0.0
1255262486732967937,1255262486732967937,L1,0.0
1255268147390791680,1255268147390791680,L1,0.0
1255487747449643011,1255487747449643011,L3,1.0
1255282945830653952,1255282945830653952,L3,0.0
1255259093482311681,1255259093482311681,L4,0.0
1255258372863131651,1255258372863131651,L1,0.0
1255304887367327745,1255304887367327745,L1,0.0
1255284096277848065,1255284096277848065,L3,0.0
1255340784070598656,1255340784070598656,L1,0.0
1255495368432848896,1255495368432848896,L1,0.0
1254879296310648837,1254879296310648837,L1,0.0
1254457735112019969,1254457735112019969,L1,0.0
1254476800517955584,1254476800517955584,L1,0.0
1257648957188198400,1257648957188198400,L1,0.0
1256636624001171456,1256636624001171456,L2,0.0
1255214765669969920,1255214765669969920,L1,1.0
1254957678117306369,1254957678117306369,L1,0.0
1256631414700662785,1256631414700662785,L1,0.0
1256630488527015936,1256630488527015936,L1,0.0
1254804373730885634,1254804373730885634,L1,1.0
1255163641860677632,1255163641860677632,L1,0.0
1257648241908293632,1257648241908293632,L1,0.0
1254832991970512897,1254832991970512897,L1,0.0
1254914242374852608,1254914242374852608,L1,0.0
1255191477245927424,1255191477245927424,L2,1.0
1254920683555033088,1254920683555033088,L1,1.0
1254790319972941824,1254790319972941824,L1,0.0
1254453089643433986,1254453089643433986,L1,1.0
1254818044804657152,1254818044804657152,L1,0.0
1254466451173445633,1254466451173445633,L2,0.0
1254942783686586368,1254942783686586368,L1,1.0
1254480770229551106,1254480770229551106,L1,0.0
1254539361049247745,1254539361049247745,L1,0.0
1254956298140921858,1254956298140921858,L2,1.0
1254819425032667141,1254819425032667141,L1,0.0
1256637550904709126,1256637550904709126,L1,0.0
1254813645856370688,1254813645856370688,L1,0.0
1256630192816091136,1256630192816091136,L1,0.0
1255178289762594816,1255178289762594816,L1,0.0
1255311057876324354,1255311057876324354,L1,0.0
1254502487958134784,1254502487958134784,L1,1.0
1254818462175825923,1254818462175825923,L1,0.0
1254984804031819776,1254984804031819776,L1,0.0
1254528426603511809,1254528426603511809,L1,0.0
1254593236573831168,1254593236573831168,L1,0.0
1254495477950750720,1254495477950750720,L2,0.0
1254323476695068672,1254323476695068672,L1,0.0
1255520898490290180,1255520898490290180,L1,0.0
1254831664225812480,1254831664225812480,L1,1.0
1255127055437529089,1255127055437529089,L1,0.0
1254810043867856898,1254810043867856898,L1,0.0
1255159806496776194,1255159806496776194,L1,0.0
1256631598797201408,1256631598797201408,L1,0.0
1254956548293447682,1254956548293447682,L1,0.0
1256564264871100418,1256564264871100418,L2,0.0
1254903615556186112,1254903615556186112,L1,0.0
1255191976363921409,1255191976363921409,L1,0.0
1255264203918708736,1255264203918708736,L1,0.0
1254957726808956929,1254957726808956929,L1,0.0
1254896961297268738,1254896961297268738,L1,0.0
1254834495049564161,1254834495049564161,L2,0.0
1254812165720150026,1254812165720150026,L1,1.0
1256632906857852928,1256632906857852928,L2,0.0
1254695195779772416,1254695195779772416,L1,0.0
1254955208930521088,1254955208930521088,L2,0.0
1254912999602573312,1254912999602573312,L1,0.0
1310337337960861696,1310337337960861696,L1,0.0
1254517826427256833,1254517826427256833,L1,0.0
1254806468852961285,1254806468852961285,L1,1.0
1254820150865346560,1254820150865346560,L1,0.0
1255095360801910784,1255095360801910784,L1,1.0
1254523912643383297,1254523912643383297,L1,1.0
1254476072625766401,1254476072625766401,L2,0.0
1254824806538792960,1254824806538792960,L1,1.0
1254448564647976961,1254448564647976961,L1,0.0
1254957043741384704,1254957043741384704,L1,0.0
1256633110168395777,1256633110168395777,L1,0.0
1254467460545249285,1254467460545249285,L1,1.0
1254475835161149445,1254475835161149445,L1,0.0
1255306755590029312,1255306755590029312,L1,1.0
1255312468596928513,1255312468596928513,L1,0.0
1255274414880501767,1255274414880501767,L1,1.0
1255275291859181568,1255275291859181568,L1,1.0
1255281984429068289,1255281984429068289,L1,0.0
1255272303887294465,1255272303887294465,L3,1.0
1255260351781879811,1255260351781879811,L1,1.0
1255276245635543046,1255276245635543046,L1,0.0
1255261253372719105,1255261253372719105,L1,0.0
1255311557178855426,1255311557178855426,L1,0.0
1255276021529665537,1255276021529665537,L1,1.0
1255263001533349889,1255263001533349889,L1,0.0
1255278517769641986,1255278517769641986,L1,1.0
1255289586240180224,1255289586240180224,L1,1.0
1255312949956300803,1255312949956300803,L1,1.0
1255313066981556226,1255313066981556226,L1,0.0
1255267399449939968,1255267399449939968,L4,1.0
1255274504428929024,1255274504428929024,L1,0.0
1255295658044596224,1255295658044596224,L1,1.0
1255271798452760576,1255271798452760576,L1,1.0
1255279125197185024,1255279125197185024,L1,0.0
1255259986281803776,1255259986281803776,L4,1.0
1255265196425326593,1255265196425326593,L4,0.0
1255263642565652481,1255263642565652481,L1,0.0
1255271578125950981,1255271578125950981,L3,0.0
1255287504770564096,1255287504770564096,L1,1.0
1255306230685409280,1255306230685409280,L1,1.0
1255304940941127680,1255304940941127680,L1,1.0
1255261167594897409,1255261167594897409,L1,1.0
1255290102756052992,1255290102756052992,L1,1.0
1255274589346828290,1255274589346828290,L1,0.0
1255262615841976320,1255262615841976320,L1,0.0
1255261431030784003,1255261431030784003,L1,0.0
1255311988391055360,1255311988391055360,L1,1.0
1255264381002285059,1255264381002285059,L1,0.0
1255260495742935041,1255260495742935041,L1,1.0
1255274241374720005,1255274241374720005,L1,1.0
1255277218919583744,1255277218919583744,L1,1.0
1255286112236589056,1255286112236589056,L1,1.0
1255265693571874818,1255265693571874818,L1,1.0
1255321260998955010,1255321260998955010,L1,0.0
1255335303629463552,1255335303629463552,L1,0.0
1255199642616131584,1255199642616131584,L1,1.0
1255195980443549697,1255195980443549697,L1,0.0
1255190250697093126,1255190250697093126,L1,0.0
1255677430661935104,1255677430661935104,L1,0.0
1255193812860915713,1255193812860915713,L1,0.0
1255458529714069511,1255458529714069511,L1,0.0
1255198411977977856,1255198411977977856,L2,0.0
1255328741674418177,1255328741674418177,L1,0.0
1255190548174065669,1255190548174065669,L1,0.0
1255220662362411010,1255220662362411010,L1,0.0
1255218335987445760,1255218335987445760,L1,0.0
1255183704164454401,1255183704164454401,L1,0.0
1255326504759767041,1255326504759767041,L1,0.0
1255211536869539846,1255211536869539846,L1,0.0
1258261184148459520,1258261184148459520,L1,0.0
1255281800827604994,1255281800827604994,L1,0.0
1255178020060528640,1255178020060528640,L4,0.0
1255192695569625093,1255192695569625093,L1,0.0
1255183586103308288,1255183586103308288,L1,0.0
1255310137243336706,1255310137243336706,L1,0.0
1255197485947125762,1255197485947125762,L2,0.0
1255188811883175936,1255188811883175936,L1,0.0
1255458893729271808,1255458893729271808,L1,0.0
1255188903272857601,1255188903272857601,L1,0.0
1255186862588801025,1255186862588801025,L1,0.0
1255257157181804544,1255257157181804544,L1,0.0
1255322193489256449,1255322193489256449,L1,0.0
1255189093560078337,1255189093560078337,L1,0.0
1255198393800036359,1255198393800036359,L1,0.0
1255195257362354181,1255195257362354181,L1,0.0
1255178656634359812,1255178656634359812,L1,0.0
1255193292893028352,1255193292893028352,L1,0.0
1255177734688563200,1255177734688563200,L1,0.0
1255178911777988608,1255178911777988608,L1,0.0
1255186163813539840,1255186163813539840,L1,0.0
1255222352771723266,1255222352771723266,L2,0.0
1255209339553382400,1255209339553382400,L1,1.0
1255364449269166084,1255364449269166084,L1,0.0
1256022391790026752,1256022391790026752,L1,0.0
1255171424571895808,1255171424571895808,L3,0.0
1255392859471183872,1255392859471183872,L1,1.0
1255356818668355584,1255356818668355584,L2,0.0
1255289813672112132,1255289813672112132,L1,0.0
1255297065376198656,1255297065376198656,L1,0.0
1255293521193570304,1255293521193570304,L1,0.0
1255288295451492354,1255288295451492354,L1,0.0
1255287485963403264,1255287485963403264,L1,0.0
1255287900977184769,1255287900977184769,L1,0.0
1255290497159122944,1255290497159122944,L1,0.0
1255287576673599490,1255287576673599490,L1,0.0
1255287111768555524,1255287111768555524,L1,0.0
1255287299434315777,1255287299434315777,L1,0.0
1255288146947903488,1255288146947903488,L1,0.0
1255295716454473729,1255295716454473729,L1,0.0
1255419598649819137,1255419598649819137,L1,0.0
1255288336006209536,1255288336006209536,L1,1.0
1255290462027632640,1255290462027632640,L1,0.0
1255311862180335616,1255311862180335616,L1,0.0
1255286809950670848,1255286809950670848,L1,0.0
1255298807828557828,1255298807828557828,L1,1.0
1255287723927261185,1255287723927261185,L1,1.0
1255245595826098176,1255245595826098176,L1,1.0
1255307285003407360,1255307285003407360,L1,0.0
1255297304376102912,1255297304376102912,L1,1.0
1255295027015831552,1255295027015831552,L1,1.0
1255289223680311296,1255289223680311296,L1,0.0
1255302497847119876,1255302497847119876,L1,1.0
1255248403971420167,1255248403971420167,L1,0.0
1255307122994282497,1255307122994282497,L1,1.0
1255287750955278337,1255287750955278337,L1,1.0
1255297137329475584,1255297137329475584,L1,0.0
1255304172527853570,1255304172527853570,L1,1.0
1255290277276893185,1255290277276893185,L1,0.0
1255289516132368388,1255289516132368388,L1,0.0
1255300297133625344,1255300297133625344,L1,0.0
1255295809169641474,1255295809169641474,L1,0.0
1255286999315079169,1255286999315079169,L1,0.0
1255359681142370304,1255359681142370304,L2,0.0
1255250884008849420,1255250884008849420,L1,0.0
1255260228750319616,1255260228750319616,L3,0.0
1255222784927686658,1255222784927686658,L1,0.0
1255289586202423296,1255289586202423296,L1,0.0
1255225703362113538,1255225703362113538,L1,0.0
1255307153331625985,1255307153331625985,L1,1.0
1255228598023323649,1255228598023323649,L1,0.0
1255525420465823753,1255525420465823753,L1,0.0
1255232785347948553,1255232785347948553,L1,0.0
1255236565372190723,1255236565372190723,L1,0.0
1255238076122660866,1255238076122660866,L1,0.0
1255239907934646273,1255239907934646273,L1,0.0
1255225052339068931,1255225052339068931,L1,0.0
1255287076297244672,1255287076297244672,L1,0.0
1255268229976657920,1255268229976657920,L1,0.0
1255271827871539201,1255271827871539201,L1,0.0
1255320625637404672,1255320625637404672,L1,0.0
1255268545165959171,1255268545165959171,L1,0.0
1255266284364849153,1255266284364849153,L1,0.0
1255272832000499713,1255272832000499713,L1,0.0
1255265745090555907,1255265745090555907,L1,0.0
1255335429097881600,1255335429097881600,L1,0.0
1255266833525026816,1255266833525026816,L1,0.0
1255311556633640960,1255311556633640960,L1,0.0
1255275670449655808,1255275670449655808,L1,0.0
1255283456713654273,1255283456713654273,L1,0.0
1255274623740129280,1255274623740129280,L1,0.0
1255267009086005255,1255267009086005255,L1,1.0
1255270748597387264,1255270748597387264,L2,0.0
1255308933251633154,1255308933251633154,L1,0.0
1255264630248800259,1255264630248800259,L1,1.0
1255264293697839105,1255264293697839105,L1,0.0
